id,label,x,y
32,zachodnio-pomorskie,-4964,1649
32,zachodnio-pomorskie,-4955,1730
32,zachodnio-pomorskie,-4902,1770
32,zachodnio-pomorskie,-4821,1828
32,zachodnio-pomorskie,-4792,1896
32,zachodnio-pomorskie,-4796,1991
32,zachodnio-pomorskie,-4736,2073
32,zachodnio-pomorskie,-4755,2195
32,zachodnio-pomorskie,-4769,2289
32,zachodnio-pomorskie,-4796,2339
32,zachodnio-pomorskie,-4794,2378
32,zachodnio-pomorskie,-4814,2509
32,zachodnio-pomorskie,-4794,2513
32,zachodnio-pomorskie,-4785,2559
32,zachodnio-pomorskie,-4721,2493
32,zachodnio-pomorskie,-4626,2465
32,zachodnio-pomorskie,-4608,2569
32,zachodnio-pomorskie,-4579,2569
32,zachodnio-pomorskie,-4551,2694
32,zachodnio-pomorskie,-4522,2717
32,zachodnio-pomorskie,-4498,2745
32,zachodnio-pomorskie,-4471,2731
32,zachodnio-pomorskie,-4455,2806
32,zachodnio-pomorskie,-4439,2842
32,zachodnio-pomorskie,-4458,2838
32,zachodnio-pomorskie,-4510,2804
32,zachodnio-pomorskie,-4533,2731
32,zachodnio-pomorskie,-4562,2708
32,zachodnio-pomorskie,-4597,2621
32,zachodnio-pomorskie,-4601,2667
32,zachodnio-pomorskie,-4638,2678
32,zachodnio-pomorskie,-4685,2678
32,zachodnio-pomorskie,-4700,2692
32,zachodnio-pomorskie,-4697,2717
32,zachodnio-pomorskie,-4716,2717
32,zachodnio-pomorskie,-4716,2738
32,zachodnio-pomorskie,-4656,2785
32,zachodnio-pomorskie,-4619,2809
32,zachodnio-pomorskie,-4531,2813
32,zachodnio-pomorskie,-4507,2833
32,zachodnio-pomorskie,-4443,2859
32,zachodnio-pomorskie,-4391,2879
32,zachodnio-pomorskie,-4261,2911
32,zachodnio-pomorskie,-4105,2968
32,zachodnio-pomorskie,-4060,2987
32,zachodnio-pomorskie,-3946,2998
32,zachodnio-pomorskie,-3774,3053
32,zachodnio-pomorskie,-3638,3058
32,zachodnio-pomorskie,-3543,3105
32,zachodnio-pomorskie,-3482,3173
32,zachodnio-pomorskie,-3393,3299
32,zachodnio-pomorskie,-3349,3336
32,zachodnio-pomorskie,-3283,3366
32,zachodnio-pomorskie,-3198,3373
32,zachodnio-pomorskie,-3192,3304
32,zachodnio-pomorskie,-3153,3300
32,zachodnio-pomorskie,-3144,3250
32,zachodnio-pomorskie,-3153,3228
32,zachodnio-pomorskie,-3141,3184
32,zachodnio-pomorskie,-3165,3181
32,zachodnio-pomorskie,-3171,3115
32,zachodnio-pomorskie,-3150,3108
32,zachodnio-pomorskie,-3150,3060
32,zachodnio-pomorskie,-3234,3021
32,zachodnio-pomorskie,-3234,2988
32,zachodnio-pomorskie,-3171,2826
32,zachodnio-pomorskie,-3195,2763
32,zachodnio-pomorskie,-3187,2729
32,zachodnio-pomorskie,-3165,2726
32,zachodnio-pomorskie,-3153,2760
32,zachodnio-pomorskie,-3144,2723
32,zachodnio-pomorskie,-3078,2679
32,zachodnio-pomorskie,-3078,2616
32,zachodnio-pomorskie,-3153,2600
32,zachodnio-pomorskie,-3153,2576
32,zachodnio-pomorskie,-3096,2519
32,zachodnio-pomorskie,-3147,2478
32,zachodnio-pomorskie,-3121,2372
32,zachodnio-pomorskie,-3141,2366
